"agency_key","state","agency","source","observed_on","detail"
"chamberscountysheriffsoffice","TEXAS","Chambers County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2017-07-17"
"dewittcountysheriffsoffice","TEXAS","DeWitt County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2017-06-30"
"galvestoncountysheriffsoffice","TEXAS","Galveston County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2017-06-30"
"goliadcountysheriffsoffice","TEXAS","Goliad County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2017-06-26"
"jacksoncountysheriffsoffice","TEXAS","Jackson County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2017-01-26"
"lavacacountysheriffsoffice","TEXAS","Lavaca County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2017-06-30"
"lubbockcountysheriffsoffice","TEXAS","Lubbock County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-11-16"
"matagordacountysheriffsoffice","TEXAS","Matagorda County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2017-07-27"
"montgomerycountysheriffsoffice","TEXAS","Montgomery County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2017-06-28"
"refugiocountysheriffsoffice","TEXAS","Refugio County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2017-06-28"
"smithcountysheriffsoffice","TEXAS","Smith County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2017-04-25"
"tarrantcountysheriffsoffice","TEXAS","Tarrant County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2017-06-19"
"victoriacountysheriffsoffice","TEXAS","Victoria County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2017-07-12"
"walkercountysheriffsoffice","TEXAS","Walker County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2017-07-20"
"wallercountysheriffsoffice","TEXAS","Waller County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2017-05-22"
"whartoncountysheriffsoffice","TEXAS","Wharton County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2017-07-17"
"princewilliammanassasregionaladultdetentioncenter","VIRGINIA","Prince William-Manassas Regional Adult Detention Center","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-06-23"
"alabamadepartmentofpublicsafety","ALABAMA","Alabama Department of Public Safety","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Task Force; signed 2003-09-10"
"etowahcountysheriffsoffice","ALABAMA","Etowah County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Jail Enforcement; signed 2008-07-08"
"bentoncountysheriffsoffice","ARIZONA","Benton County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Hybrid; signed 2007-09-26"
"mesapolicedepartment","ARIZONA","City of Mesa Police Department","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Hybrid; signed 2009-11-19"
"phoenixpolicedepartment","ARIZONA","City of Phoenix Police Department","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Hybrid; signed 2008-03-10"
"springdalepolicedepartment","ARIZONA","City of Springdale Police Department","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Hybrid; signed 2007-09-26"
"arizonadepartmentofcorrections","ARIZONA","Arizona Department of Corrections","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Jail Enforcement; signed 2005-09-16"
"arizonadepartmentofpublicsafety","ARIZONA","Arizona Department of Public Safety","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Hybrid; signed 2007-04-15"
"florencepolicedepartment","ARIZONA","Florence Police Department","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Task Force; signed 2009-10-21"
"maricopacountysheriffsoffice","ARIZONA","Maricopa County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Jail Enforcement; signed 2007-02-07"
"pimacountysheriffsoffice","ARIZONA","Pima County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Hybrid; signed 2008-03-10"
"pinalcountysheriffsoffice","ARIZONA","Pinal County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Hybrid; signed 2008-03-10"
"rogerspolicedepartment","ARIZONA","Rogers Police Department","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Task Force; signed 2007-09-25"
"yavapaicountysheriffsoffice","ARIZONA","Yavapai County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Hybrid; signed 2008-03-10"
"coloradodepartmentofpublicsafety","COLORADO","Colorado Department of Public Safety","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Task Force; signed 2007-03-29"
"elpasocountysheriffsoffice","COLORADO","El Paso County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Jail Enforcement; signed 2007-05-17"
"baycountysheriffsoffice","CONNECTICUT","Bay County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Task Force; signed 2008-06-15"
"danburypolicedepartment","CONNECTICUT","City of Danbury Police Department","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Task Force; signed 2009-10-15"
"colliercountysheriffsoffice","CONNECTICUT","Collier County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Hybrid; signed 2007-08-06"
"cobbcountysheriffsoffice","FLORIDA","Cobb County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Hybrid; signed 2007-02-13"
"floridadepartmentoflawenforcement","FLORIDA","Florida Department of Law Enforcement","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Task Force; signed 2002-07-02"
"jacksonvillesheriffsoffice","FLORIDA","Jacksonville Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Hybrid; signed 2008-07-08"
"georgiadepartmentofpublicsafety","GEORGIA","Georgia Department of Public Safety","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Task Force; signed 2007-07-27"
"gwinnettcountysheriffsoffice","GEORGIA","Gwinnett County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Jail Enforcement; signed 2009-10-15"
"hallcountysheriffsoffice","GEORGIA","Hall County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Hybrid; signed 2008-02-29"
"whitfieldcountysheriffsoffice","GEORGIA","Whitfield County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Jail Enforcement; signed 2008-02-04"
"frederickcountysheriffsoffice","MARYLAND","Frederick County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Hybrid; signed 2008-02-06"
"minnesotadepartmentofpublicsafety","MINNESOTA","Minnesota Department of Public Safety","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Task Force; signed 2008-09-22"
"statehighwaypatrol","MISSOURI","State Highway Patrol","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Task Force; signed 2008-06-25"
"lasvegasmetropolitanpolicedepartment","NEVADA","Las Vegas Metropolitan Police Department","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Jail Enforcement; signed 2008-09-08"
"hudsoncitypolicedepartment","NEW HAMPSHIRE","Hudson City Police Department","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Task Force; signed 2007-05-05"
"hudsoncountydepartmentofcorrections","NEW HAMPSHIRE","Hudson County Department of Corrections","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Hybrid; signed 2008-08-11"
"monmouthcountysheriffsoffice","NEW HAMPSHIRE","Monmouth County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Jail Enforcement; signed 2009-10-15"
"alamancecountysheriffsoffice","NEW MEXICO","Alamance County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Jail Enforcement; signed 2007-01-10"
"cabarruscountysheriffsoffice","NEW MEXICO","Cabarrus County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Jail Enforcement; signed 2007-08-02"
"newmexicodepartmentofcorrections","NEW MEXICO","New Mexico Department of Corrections","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Jail Enforcement; signed 2007-09-17"
"durhampolicedepartment","NEW MEXICO","Durham Police Department","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Task Force; signed 2008-02-01"
"gastoncountysheriffsoffice","NEW MEXICO","Gaston County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Jail Enforcement; signed 2007-02-22"
"guilfordcountysheriffsoffice","NEW MEXICO","Guilford County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Task Force; signed 2009-10-15"
"hendersoncountysheriffsoffice","NEW MEXICO","Henderson County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Jail Enforcement; signed 2008-06-25"
"mecklenburgcountysheriffsoffice","NEW MEXICO","Mecklenburg County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Jail Enforcement; signed 2006-02-27"
"wakecountysheriffsoffice","NEW MEXICO","Wake County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Jail Enforcement; signed 2008-06-25"
"butlercountysheriffsoffice","OHIO","Butler County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Hybrid; signed 2008-02-05"
"tulsacountysheriffsoffice","OKLAHOMA","Tulsa County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Hybrid; signed 2007-08-06"
"beaufortcountysheriffsoffice","RHODE ISLAND","Beaufort County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Task Force; signed 2008-06-25"
"rhodeislandstatepolice","RHODE ISLAND","Rhode Island State Police","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Task Force; signed 2009-10-15"
"charlestoncountysheriffsoffice","SOUTH CAROLINA","Charleston County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Jail Enforcement; signed 2009-11-09"
"davidsoncountysheriffsoffice","SOUTH CAROLINA","Davidson County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Jail Enforcement; signed 2007-02-21"
"yorkcountysheriffsoffice","SOUTH CAROLINA","York County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Jail Enforcement; signed 2007-10-16"
"carrolltonpolicedepartment","TENNESSEE","Carrollton Police Department","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Jail Enforcement; signed 2008-08-12"
"tennesseehighwaypatroldepartmentofsafety","TENNESSEE","Tennessee Highway Patrol / Department of Safety","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Task Force; signed 2008-06-25"
"farmersbranchpolicedepartment","TEXAS","Farmers Branch Police Department","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Task Force; signed 2008-07-08"
"harriscountysheriffsoffice","TEXAS","Harris County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Jail Enforcement; signed 2008-07-20"
"princewilliamcountypolicedepartment","VIRGINIA","Prince William County Police Department","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Task Force; signed 2008-02-26"
"princewilliamcountysheriffsoffice","VIRGINIA","Prince William County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Task Force; signed 2008-02-26"
"princewilliammanassasregionaljail","VIRGINIA","Prince William-Manassas Regional Jail","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Jail Enforcement; signed 2007-07-09"
"rockinghamcountysheriffsoffice","VIRGINIA","Rockingham County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Hybrid; signed 2007-04-25"
"shenandoahcountysheriffsoffice","VIRGINIA","Shenandoah County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Hybrid; signed 2007-05-10"
"webercountysheriffsoffice","UTAH","Weber County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Jail Enforcement; signed 2008-09-22"
"herndonpolicedepartment","WASHINGTON","Herndon Police Department","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Task Force; signed 2007-03-21"
"loudouncountysheriffsoffice","WASHINGTON","Loudoun County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Task Force; signed 2008-06-25"
"manassasparkpolicedepartment","WASHINGTON","Manassas Park Police Department","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Task Force; signed 2008-03-10"
"manassaspolicedepartment","WASHINGTON","Manassas Police Department","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Task Force; signed 2008-03-05"
"orangecountysheriffsoffice","WASHINGTON","Orange County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Jail Enforcement; signed 2006-11-02"
"riversidecountysheriffsoffice","WASHINGTON","Riverside County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Jail Enforcement; signed 2010-04-28"
"sanbernardinocountysheriffsoffice","WASHINGTON","San Bernardino County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Jail Enforcement; signed 2005-11-19"
"webercountysheriffsoffice","WASHINGTON","Weber County Sheriff's Office","NCLR/Lacayo App. A (2 Aug 2010)","2010-08-02","Jail Enforcement; signed 2008-09-22"
"alabamadepartmentofpublicsafety","ALABAMA","AL Department of Public Safety","ICE identification/removal statistics (FOIA)","FY2009","2 identified; 2 removed"
"alabamadepartmentofpublicsafety","ALABAMA","AL Department of Public Safety","ICE identification/removal statistics (FOIA)","FY2010","5 identified; 3 removed"
"alabamadepartmentofpublicsafety","ALABAMA","AL Department of Public Safety","ICE identification/removal statistics (FOIA)","FY2011","40 identified; 14 removed"
"alabamadepartmentofpublicsafety","ALABAMA","AL Department of Public Safety","ICE identification/removal statistics (FOIA)","FY2012","10 identified; 4 removed"
"etowahcountysheriffsoffice","ALABAMA","Etowah County Sheriff Office","ICE identification/removal statistics (FOIA)","FY2009","5 identified; 3 removed"
"etowahcountysheriffsoffice","ALABAMA","Etowah County Sheriff Office","ICE identification/removal statistics (FOIA)","FY2010","30 identified; 21 removed"
"etowahcountysheriffsoffice","ALABAMA","Etowah County Sheriff Office","ICE identification/removal statistics (FOIA)","FY2011","30 identified; 19 removed"
"etowahcountysheriffsoffice","ALABAMA","Etowah County Sheriff Office","ICE identification/removal statistics (FOIA)","FY2012","63 identified; 20 removed"
"etowahcountysheriffsoffice","ALABAMA","Etowah County Sheriff Office","ICE identification/removal statistics (FOIA)","FY2013","21 identified; 13 removed"
"arizonadepartmentofcorrections","ARIZONA","AZ Department of Corrections","ICE identification/removal statistics (FOIA)","FY2006","414 identified; 302 removed"
"arizonadepartmentofcorrections","ARIZONA","AZ Department of Corrections","ICE identification/removal statistics (FOIA)","FY2007","1912 identified; 1359 removed"
"arizonadepartmentofcorrections","ARIZONA","AZ Department of Corrections","ICE identification/removal statistics (FOIA)","FY2008","2478 identified; 1510 removed"
"arizonadepartmentofcorrections","ARIZONA","AZ Department of Corrections","ICE identification/removal statistics (FOIA)","FY2009","3699 identified; 1517 removed"
"arizonadepartmentofcorrections","ARIZONA","AZ Department of Corrections","ICE identification/removal statistics (FOIA)","FY2010","3057 identified; 593 removed"
"arizonadepartmentofcorrections","ARIZONA","AZ Department of Corrections","ICE identification/removal statistics (FOIA)","FY2011","2304 identified; 506 removed"
"arizonadepartmentofcorrections","ARIZONA","AZ Department of Corrections","ICE identification/removal statistics (FOIA)","FY2012","2024 identified; 278 removed"
"arizonadepartmentofcorrections","ARIZONA","AZ Department of Corrections","ICE identification/removal statistics (FOIA)","FY2013","1359 identified; 906 removed"
"arizonadepartmentofpublicsafety","ARIZONA","AZ Department of Public Safety","ICE identification/removal statistics (FOIA)","FY2007","91 identified; 81 removed"
"arizonadepartmentofpublicsafety","ARIZONA","AZ Department of Public Safety","ICE identification/removal statistics (FOIA)","FY2008","77 identified; 73 removed"
"arizonadepartmentofpublicsafety","ARIZONA","AZ Department of Public Safety","ICE identification/removal statistics (FOIA)","FY2009","126 identified; 105 removed"
"arizonadepartmentofpublicsafety","ARIZONA","AZ Department of Public Safety","ICE identification/removal statistics (FOIA)","FY2010","217 identified; 171 removed"
"arizonadepartmentofpublicsafety","ARIZONA","AZ Department of Public Safety","ICE identification/removal statistics (FOIA)","FY2011","387 identified; 231 removed"
"arizonadepartmentofpublicsafety","ARIZONA","AZ Department of Public Safety","ICE identification/removal statistics (FOIA)","FY2012","50 identified; 22 removed"
"arizonadepartmentofpublicsafety","ARIZONA","AZ Department of Public Safety","ICE identification/removal statistics (FOIA)","FY2013","0 identified; 10 removed"
"mesapolicedepartment","ARIZONA","City of Mesa Police Department","ICE identification/removal statistics (FOIA)","FY2010","91 identified; 70 removed"
"mesapolicedepartment","ARIZONA","City of Mesa Police Department","ICE identification/removal statistics (FOIA)","FY2011","153 identified; 110 removed"
"mesapolicedepartment","ARIZONA","City of Mesa Police Department","ICE identification/removal statistics (FOIA)","FY2012","102 identified; 55 removed"
"mesapolicedepartment","ARIZONA","City of Mesa Police Department","ICE identification/removal statistics (FOIA)","FY2013","0 identified; 41 removed"
"phoenixpolicedepartment","ARIZONA","City of Phoenix Police Department","ICE identification/removal statistics (FOIA)","FY2010","4 identified; 1 removed"
