page,text
557,EATON COUNTY COURT PREBLE oH068023) FREMONT POLICE PROSECUTOR'S OFFICE SANDUSKY OHO72021A
557,EATON COUNTY JUVENILE PROBATION PREBLE OH0680136 FREMONT VILLAGE SOLICITOR'S OFFICE © SANDUSKY OHO72031A
557,OFFICE GAHANNA CITY SOLICITOR'S OFFICE FRANKLIN 0H025031A
557,EATON COUNTY PROSECUTOR'S OFFICE PREBLE OH068013A GAHANNA MAYOR'S COURT FRANKLIN 0H025031J
557,EDGERTON MAYOR’S COURT WILLIAMS OH086011J GALION CITY SOLICITOR'S OFFICE CRAWFORD OH017031A
557,ELIDA MAYOR’S COURT ALLEN OH002031J GALION COUNTY CORONER'S OFFICE CRAWFORD OH017013M
557,ELMORE MAYOR'S COURT OTTAWA OH062011J GALION COUNTY COURT CRAWFORD QH017033J
557,ELMWOOD PLACE CITY PROSECUTOR'S OFFIGE HAMILTON OHO31091A GALLIPOLIS CITY SOLICITOR'S OFFICE GALLIA OH02701 1A
557,ELYRIA ADULT PAROLE AUTHORITY LORAIN OH047015G GALLIPOLIS COUNTY COMMON PLEAS GALLIA OH027023
557,ELYRIA CITY SOLICITOR'S OFFICE LORAIN OH047041A COURT
557,ELYRIA COUNTY ADULT PROBATION LORAIN ouoe70136 GALLIPOLIS COUNTY CORONER'S OFFICE — GALLIA 0H027013M
557,OFFICE GALLIPOLIS COUNTY COURT GALLIA 0H027013U
557,ELYRIA COUNTY COMMON PLEAS LORAIN 0H0470134 GALLIPOLIS COUNTY PROSECUTOR'S OFFICE GALLIA 0H027013A
557,COURT GALLIPOLIS PROBATION DEPARTMENT GALLIA 0H027033G
557,D ELYRIA COUNTY COURT LORAIN 0H047023) count. COMMON PLEAS
557,nap moun nose ns OFF cE onan ours GARFIELD HEI aS COUNTY MUNICIPAL COURT CUYAHOGA OH018053U
557,ELYRIA POLICE PROSECUTOR'S OFFICE LORAIN oH047051A GARFIELD HEIGHTS POLICE PROSECUTOR'S OFFICE CUYAHOGA OHO18141A
557,CNON MAYOR'S COURT CLARK onot201 1 GATES MILLS MAYOR'S COURT CUYAHOGA OHO181 14d
557,cUCLID CITY MUNICIPAL COURT CUYAHOGA onotato44 GENEVA CITY LEGAL DEPARTMENT ASHTABULA 0H004031A
557,GEORGETOWN CITY PROSECUTOR'S OFFICE © BROWN OHO0801 1A
557,EUCLID LAW DEPARTMENT CUYAHOGA = OHO18121A GEORGETOWN CITY SOLICITOR'S OFFICE BROWN OH008021A
557,ee AMUNIGPAL COURT CY CAYAROGA OHD18031G GEORGETOWN COUNTY ADULT PROBATION BROWN OH008013G
557,DEPARTMENT
557,FAIRBORN CITY SOLICITOR’S OFFICE GREENE OH029011A GEORGETOWN COUNTY COMMON PLEAS BROWN ono080134
557,FAIRBORN COUNTY MUNICIPAL COURT GREENE 0H0290334 COURT
557,FAIRFAX CITY PROSECUTOR'S OFFICE HAMILTON OH031141A GEORGETOWN COUNTY COURT BROWN OHO08023J
557,FAIRFIELD CITY MUNICIPAL COURT BUTLER OH0090114 GEORGETOWN COUNTY JUVENILE BROWN OHOO8023G
557,FAIRPORT HARBOR MAYOR'S COURT LAKE OH043011J PROBATIONDEPARTMENT
557,FAIRVIEW PARK DIRECTOR OF LAW CUYAHOGA OH018131A GEORGETOWN COUNTY PROSECUTOR'S OFFICE BROWN OHO008013A
557,FINDLAY CITY SOLICITOR'S OFFICE HANCOCK OHO32011A GEORGETOWN MAYOR'S COURT BROWN OHO0801 1J
557,FINDLAY COUNTY COMMON PLEAS HANCOCK OH0320134 GERMANTOWN MAYOR'S COURT MONTGOMERY OH057031J
557,COURT GIBSONBURG MAYOR'S COURT SANDUSKY OHO720214
557,FINDLAY COUNTY CORONER'S OFFICE HANCOCK OH032013M GIRARD CITY SOLICITOR'S OFFICE TRUMBULL OHO78011A
557,FINDLAY COUNTY COURT HANCOCK OH0320235 GIRARD COUNTY MUNICIPAL COURT TRUMBULL OHO78033
557,FINDLAY COUNTY JUVENILE HANCOCK 0H032013G GLENDALE CITY SOLICITOR'S OFFICE HAMILTON OH031 101A
557,PROBATIONDEPARTMENT GLENDALE GLENVIEW SCHOOL HAMILTON 0HO31043C
557,FINDLAY COUNTY PROSECUTOR'S OFFICE HANCOCK 0HO32013A GLENDALE MAYOR'S COURT HAMILTON OHO31084J
557,FLORIDA MAYOR'S COURT HENRY OH035071J GLOUSTER VILLAGE MAYOR'S COURT ATHENS OHO0SO1 1J
557,FLUSHING MAYOR'S COURT BELMONT OH007061J GNADENHUTTEN MAYOR'S COURT TUSCARAWAS = 0HO79031J
557,FOREST MAYOR'S COURT HARDIN OH033021J GRAFTON MAYOR'S COURT LORAIN OHO47021)
557,FOREST PARK MAYOR'S COURT HAMILTON 0H031281J GRAFTON STATE FARM LORAIN OHO47015C
557,FOSTORIA CITY MUNICIPAL COURT SENECA OH074011J GRANVILLE MAYOR'S COURT LICKING OHO4501 1
557,D FOSTORIA CITY SOLICITOR’S OFFICE SENECA OHO74011A GREEN SPRINGS MAYOR'S COURT SENECA OHO74021)
557,FOSTORIA COUNTY COURT SENECA 0H074033J GREENFIELD CITY SOLICITOR’S OFFICE HIGHLAND OHO36011A
557,FOSTORIA MUNICIPAL COURT HANCOCK 0H0320214 GREENFIELD COUNTY CORONER’S OFFICE HIGHLAND OHO3601 3M
557,FRANKLIN CITY PROSECUTOR'S OFFICE © WARREN OH083011A GREENFIELD COUNTY COURT HIGHLAND 0H0360435
557,2-223
557,3-77
558,CRIMINAL JUSTICE AGENCIES OHIO
558,ADDRESS AGENCY COUNTY ORI ADDRESS AGENCY COUNTY OR! ©
558,GREENFIELD MAYOR'S COURT HIGHLAND OH036011J IRONTON COUNTY PROSECUTOR'S OFFIC LAWRENCE OH044013A
558,GREENHILLS CITY PROSECUTOR'S OFFICE HAMILTON OHO31121A JACKSON CITY SOLICITOR’S OFFICE JACKSON OHO40011A
558,GREENHILLS MAYOR'S COURT HAMILTON OHO311014 JACKSON COUNTY COMMON PLEAS JACKSON 0H0400134
558,GREENVILLE CITY SOLICITOR'S OFFICE DARKE OHO19021A COURT
558,GREENVILLE COUNTY COMMON PLEAS DARKE OHO19013J JACKSON COUNTY COURT JACKSON OH040023J
558,COURT JACKSON COUNTY PROBATION JACKSON 0H040013G
558,GREENVILLE COUNTY COURT DARKE OH019023J DEPARTMENT
558,GREENVILLE COUNTY JUVENILE DEPARTMENT DARKE OH019023G JACKSON COUNTY PROSECUTOR'S OFFICE JACKSON OH040013A
558,GREENVILLE COUNTY PROBATION OFFICE DARKE OH019013G JACKSON MAYOR'S COURT JACKSON OH040011J
558,GREENVILLE COUNTY PROSECUTOR'S OFFICE DARKE OH019013A JAMESTOWN MAYOR'S COURT GREENE OH029021J
558,GREENVILLE MAYOR'S COURT DARKE OHO190310 JAMESTOWN VILLAGE SOLICITOR’S OFFICE GREENE OH029021A
558,GREENWICH MAYOR'S COURT HURON OHO3901 1 JEFFERSON CITY SOLICITOR'S OFFICE ASHTABULA OH004041A
558,GROVE CITY CITY SOLICITOR'S OFFICE FRANKLIN OHO25041A JEFFERSON COUNTY COMMON PLEAS ASHTABULA OH004013J
558,GROVE CITY MAYOR'S COURT FRANKLIN OH025051J COURT
558,HAMDEN MAYOR'S COURT VINTON onoaznii JEFFERSON COUNTY COURTS ASHTABULA 0H0040234
558,HAMILTON CITY PROSECUTOR'S OFFICE BUTLER OHO09011A JEFFERSON vou JUVENILE DETENTION — ASHTABULA = OH004013C
558,euLroN oo a on INON pens unex nope JEFFERSON COUNTY PROSECUTOR'S OFFICE ASHTABULA OHOO4013A
558,COURT JEFFERSON PROBATION OFFICE COUNTY — ASHTABULA 0H004013G
558,HAMILTON COUNTY JUVENILE CENTER BUTLER OH009013C JUVENILE COURT
558,JEFFERSON PROBATION OFFICE COUNTY — ASHTABULA OH004023G
558,HAMILTON COUNTY MUNICIPAL COURT BUTLER OH009033J COMMON PLEAS COURT
558,HAMILTON COUNTY PROBATION BUTLER OH009013G JOHNSTOWN MAYOR'S COURT LICKING OH045031J
558,DEPARTMENT KENT CITY PROSECUTOR'S OFFICE PORTAGE OHO67031A
558,cmcy ary mesororsem fz— Summk | acon Snros rer em
558,KENTON COUNTY COMMON PLEAS HARDIN 0H033013J
558,HAMLER MAYOR'S COURT HENRY OHO35061) COURT
558,HARRISON CITY SOLICITOR’S OFFICE HAMILTON OH031131A KENTON COUNTY MUNICIPAL COURT HARDIN 0H033033J @
558,HARRISON MAYOR'S COURT HAMILTON OHO31141J KENTON COUNTY PROBATION HANCOCK 0H0320236
558,HARRISVILLE SHORT CREEK TOWNSHIP HARRISON OHO34021J DEPARTMENT
558,MAYOR'S COURT KENTON COUNTY PROBATION HARDIN ‘0HO33029G
558,HARTVILLE MAYOR'S COURT STARK OHO76041J DEPARTMENT
558,HEATH LAW DIRECTOR'S OFFICE LICKING OH045011A KENTON COUNTY PROSECUTOR'S OFFICE HARDIN 0H033019A
558,HEBRON MAYOR'S COURT LICKING OH0450214 KENTON PROBATION DEPARTMENT HARDIN 0H033013G
558,HEBRON PATASKALA VILLAGE LICKING OHO45041A PROBATE AND JUVENILE
558,SOLICITOR'S OFFICE KETTERING CITY PROSECUTOR'S OFFICE © MONTGOMERY OHO057041A
558,HICKSVILLE MAYOR'S COURT DEFIANCE 0H020011J KETTERING COUNTY MUNICIPAL COURT MONTGOMERY — OH057053J
558,HILLIARD LAW DEPARTMENT FRANKLIN OHO25051A KINGSTON MAYOR'S COURT ROSS OHO71011J
558,HILLIARD MAYOR'S COURT FRANKLIN 0H0250714 LAKE MILTON MAYOR'S COURT MAHONING OHO50021J
558,HILLSBORO COUNTY COMMON PLEAS HIGHLAND 0H036023J LAKEVIEW MAYOR'S COURT LOGAN OHO46011J
558,COURT LAKEWOOD CITY MUNICIPAL COURT CUYAHOGA OH018131d
558,HILLSBORO COUNTY JUVENILE PROBATION HIGHLAND OH036013G LAKEWOOD CITY SOLICITOR’S OFFICE CUYAHOGA OHO18161A
558,DEPARTMENT LANCASTER CITY SOLICITOR'S OFFICE FAIRFIELD OH023021A
558,HILLSBORO COUNTY MUNICIPAL COURT HIGHLAND OH036033J LANCASTER COUNTY COMMON PLEAS FAIRFIELD 01029013)
558,HILLSBORO COUNTY PROBATION HIGHLAND 0H036023G COURT
558,DEPARTMENT LANCASTER COUNTY CORONER'S OFFICE FAIRFIELD 0H023013M
558,HILLSBORO COUNTY PROSECUTOR'S OFFICE HIGHLAND OHO36013A LANCASTER COUNTY JUVENILE DEPARTMENT FAIRFIELD 00230236
558,HILLSBORO PYLE JOHNSON LAW OFFICE HIGHLAND OHO36021A LANCASTER COUNTY MUNICIPAL COURT FAIRFIELD oH023023)
558,HOLGATE MAYOR'S COURT HENRY OHO38021J LANCASTER COUNTY PROBATION FAIRFIELD © --OH029013G
558,HUBBARD LAW DIRECTOR TRUMBULL OH078021A DEPARTMENT
558,HUDSON CLEVELAND BOYS SCHOOL CUYAHOGA OH018023C LANCASTER COUNTY PROSECUTOR'S OFFICE FAIRFIELD 0H023013A
558,HUDSON MAYOR'S COURT SUMMIT 0H0770214 LANCASTER FAIRFIELD SCHOOL FOR BOYS FAIRFIELD 0H023015C
558,HURON COUNTY MUNICIPAL COURT ERIE 0H022053J LEBANON CITY ATTORNEY'S OFFICE WARREN OHO083021A
558,IRONTON CITY SOLICITOR’S OFFICE LAWRENCE OHO44011A LEBANON COUNTY ADULT PROBATION WARREN OH083029G
558,IRONTON COUNTY ADULT PROBATION LAWRENCE 0H044013G DEPARTMENT
558,DEPARTMENT LEBANON COUNTY COMMON PLEAS WARREN 0H083023) @
558,IRONTON COUNTY COMMON PLEAS LAWRENCE 0H044013J COURT
558,COURT LEBANON COUNTY COURT WARREN OH083013J
558,tRONTON COUNTY CORONER'S OFFICE LAWRENCE OH044013M LEBANON COUNTY JUVENILE PROBATION WARREN OH083013G
558,IRONTON COUNTY COURT LAWRENCE 0H044033J DEPARTMENT
558,2-224
558,3-77
559,CRIMINAL JUSTICE AGENCIES OHIO
559,|] ADDRESS AGENCY COUNTY ORI ADDRESS AGENCY COUNTY ORI
559,LEBANON COUNTY JUVENILE CENTER WARREN 0H083013C LONDON COUNTY JUVENILE PROBATION MADISON OH049013G
559,LEBANON COUNTY PROSECUTOR'S OFFICE WARREN 0H083013A OFFICE
559,LEBANON STATE CORRECTIONAL WARREN 0H083015C LONDON MAYOR'S COURT MADISON OH049011 J
559,INSTITUTION LONDON STATE CORRECTIONAL MADISON OH049015C
559,LEBANON STATE HONOR FARM WARREN OH089025C INSTITUTE
559,LEBANON VILLAGE SOLICITOR’S OFFICE WARREN OH083041A LORAIN CITY PROSECUTOR'S OFFICE = LORAIN OH047071 A
559,LEIPSIC MAYOR'S COURT PUTNAM 0H0690214 LORAIN CITY SOLICITOR'S OFFICE LORAIN OH047061A
559,LEWISBURG MAYOR'S COURT PREBLE oHosso21 LORAIN COUNTY CORONER'S OFFICE LORAIN 0H047013M
559,LEXINGTON CITY SOLICITOR’S OFFICE RICHLAND OHO70011A LORAIN COUNTY MUNICIPAL COURT LORAIN OH047043.J
559,LEXINGTON MAYOR'S COURT RICHLAND OHO70021J LORAIN oe tenn LORAIN OH047023G
559,ery senren snvoR's vount CAMP venpy vuttsten LOUDONVILLE MOHICAN YOUTH CAMP ASHLAND OH003025C
559,LIMA ADULT PAROLE AUTHORITY ALLEN 0H002015G LOUISVILLE LAW DEPARTMENT STARK OHO76031A
559,; LOUISVILLE MAYOR'S COURT STARK OH076051J
559,LIMA CITY PROSECUTOR'S OFFICE ALLEN OHO02031A LOVELAND CITY SOLICITOR'S OFFICE HAMILTON 0HO31261A
559,LIMA Oe MTMENT PROBATION ALLEN OH0020136 LOVELAND MAYOR'S COURT HAMILTON 0H031261 J
559,UMA COUNTY COMMON PLEAS ALLEN oH0020134 LYNCHBURG CITY PROSECUTOR'S OFFICE HIGHLAND OH036031 A
559,COURT LYNCHBURG MAYOR'S COURT HIGHLAND 0H096021 J
559,LIMA COUNTY CORONER'S OFFICE ALLEN oH002013M LYNDHURST CITY PROSECUTOR'S OFFICE CUYAHOGA 0H018181A
559,LIMA COUNTY JUVENILE PROBATION ALLEN 00020236 LYNDHURST COUNTY MUNICIPAL COURT CUYAHOGA 0H018063.J
559,DEPARTMENT LYNDHURST DIRECTOR'S OFFICE CUYAHOGA OHO18171A
559,LIMA COUNTY MUNICIPAL COURT ALLEN OH002023 MACEDONIA CITY PROSECUTOR'S OFFICE SUMMIT OHO?77111A
559,LIMA COUNTY PROSECUTOR'S OFFICE ALLEN OH002013A MACEDONIA MAYOR'S COURT SUMMIT 0H077061.J
559,LIMA COURT OF APPEALS ALLEN OH002015J MADEIRA MAYOR'S COURT HAMILTON OH031141J
559,LIMA FORT SHAWNEE CITY COURT ALLEN OH002051U MADERIA COURT PROSECUTOR'S OFFICE HAMILTON OH031161A
559,LIMA FORT SHAWNEE LAW ALLEN OH002041A MALINTA MAYOR’S COURT HENRY OH035051 J
559,DEPARTMENT MANCHESTER MAYOR’S COURT ADAMS OH001011J
559,LIMA LAW DEPARTMENT ALLEN OH002021A MANSFIELD COUNTY ADULT PROBATION RICHLAND OHO70023G
559,UMA U.S. DISTRICT COURT ALLEN OH002017J DEPARTMENT
559,LIMA U. S. MAGISTRATE ALLEN OH002027J MANSFIELD COUNTY COMMON PLEAS RICHLAND OH070013J
559,LINCOLN HEIGHTS MAYOR'S COURT HAMILTON OH0311214 COURT
559,LISBON CITY SOLICITOR'S OFFICE COLUMBIANA OMOTOTIA MANSFIELD COUNTY CORONER'S OFFICE RICHLAND OH070013M
559,LISBON county COMMON PLEAS COLUMBIANA OMOIEO1AI MANSFIELD COUNTY AWENILE PROBATION RICHLAND 0H070013G
559,LISBON COUNTY COURTS COLUMBIANA OHO1S024d MANSFIELD COUNTY MUNICIPAL COURT RICHLAND OHO70023U
559,ussoN COUNTY JUVENRE PROBATION COLUMBIANA O}150290 MANSFIELD COUNTY PROSECUTOR'S OFFICE RICHLAND 0H070013A
559,OFFICE MANSFIELD POLICE PROSECUTOR'S OFFICE RICHLAND 0H070021 A
559,LISBON COUNTY PROBATION OFFICE COLUMBIANA —OH015013G MANSFIELD STATE REFORMATORY RICHLAND QHO7001SG
559,COUNTY COMMON PLEAS MAPLE HEIGHTS CITY PROSECUTOR'S OFFICE © CUYAHOGA OHO18191A
559,COURT MAPLE HEIGHTS MAYOR'S COURT CUYAHOGA OH018141
559,LISBON COUNTY PROSECUTOR'S OFFICE COLUMBIANA — OHO15013A MARIEMONT MAYOR'S COURT HAMILTON OHO31151J
559,LOCKLAND CITY SOLICITOR’S OFFICE HAMILTON OHO31151A MARIETTA CITY SOLICITOR'S OFFICE WASHINGTON OHO84021A.
559,LOCKLAND MAYOR'S COURT HAMILTON OH031131J MARIETTA COUNTY COMMON PLEAS WASHINGTON — OH084013U
559,LOD! MAYOR'S COURT MEDINA OH052011J COURT
559,LOGAN CITY SOLICITOR’S OFFICE HOCKING 0H037011A MARIETTA COUNTY CORONER'S OFFICE WASHINGTON OH084013M
559,LOGAN COUNTY ADULT PROBATION HOCKING 0H037013G MARIETTA COUNTY JUVENILE PROBATION WASHINGTON OH084023G
559,OFFICE OFFICE
559,LOGAN COUNTY COMMON PLEAS HOCKING 0H037023) MARIETTA COUNTY MUNICIPAL COURT WASHINGTON OH084023U
559,COURT MARIETTA COUNTY PROBATION OFFICE WASHINGTON — OH084013G
559,LOGAN COUNTY COURT HOCKING 0H037013J MARIETTA COUNTY PROSECUTOR'S OFFICE WASHINGTON OH084013A
559,LOGAN COUNTY JUVENILE PROBATION HOCKING 0H037023G MARION CITY PROSECUTOR'S OFFICE MARION OHOS1011A
559,OFFICE MARION CITY SOLICITOR'S OFFICE MARION OHO51021A
559,LOGAN HOCKING HONOR CAMP HOCKING 0H037015C MARION COUNTY ADULT PROBATION MARION OH051023G
559,LONDON CITY SOLICITOR'S OFFICE MADISON OH049011A DEPARTMENT
559,D LONDON COUNTY ADULT PROBATION MADISON OH0490236 MARION COUNTY CHILOREN'S HOME == MARION OH051013C
559,DEPARTMENT MARION COUNTY COMMON PLEAS MARION OHOS1013U
559,LONDON COUNTY COMMON PLEAS MADISON 0H049013J COURT
559,COURT MARION COUNTY CORONER'S OFFICE MARION OHO51013M
559,LONDON COUNTY COURT MADISON 0H049023) MARION COUNTY COURT MARION OHO510235
559,2-225
559,3-77
560,CRIMINAL JUSTICE AGENCIES OHIO
560,ADDRESS AGENCY COUNTY ORI ADDRESS AGENCY COUNTY ORI @
560,MARION COUNTY JUVENILE PROBATION MARION OH051013G MENTOR MADISON TOWNSHIP LAKE OHO43111A
560,DEPARTMENT SOLICITORS OFFICE
560,MARION COUNTY PROSECUTOR'S OFFICE MARION OHO51013A METAMORA CITY SOLICITOR'S OFFICE FULTON OH026061A
560,MARION STATE CORRECTIONAL MARION 0H051015C MIAMISBURG COUNTY MUNICIPAL COURT MONTGOMERY — OH057073J
560,INSTITUTION MIDDLEFIELD COUNTY CORONER’S OFFICE © GERUGA OH028013M
560,MARTINS FERRY CITY SOLICITOR’S OFFICE BELMONT OHO07031A MIDDLEPORT COUNTY CORONER'S OFFICE MEIGS OHO53013M
560,MARTINS FERRY COUNTY COURT NORTHERN BELMONT OH007033J MIDDLEPORT MAYOR'S COURT MEIGS OH053011U
560,MARYSVILLE CITY ATTORNEY'S OFFICE UNION OH080011A MIDDLETOWN CITY PROSECUTOR'S OFFICE BUTLER OHG09031A
560,MARYSVILLE COUNTY ADULT PROBATION UNION OH080023G MIDDLETOWN COUNTY MUNICIPAL COURT BUTLER OH009043J
560,DEPARTMENT MILAN COUNTY MUNICIPAL COURT ERIE 0H022023J
560,MARYSVILLE COUNTY COMMON PLEAS UNION OH080013) MILFORD CITY SOLICITOR'S OFFICE CLERMONT OHO13021A
560,COURT MILFORD MAYOR'S COURT CLERMONT 0H013021J
560,MARYSVILLE COUNTY COURT UNION OHOB0023 MILLERSBURG CITY PROSECUTOR'S OFFICE © HOLMES OHO38011A
560,MARYSVILLE COUNTY PROBATION OFFICE UNION OH080019G MILLERSBURG COUNTY ADULT PROBATION HOLMES OH0380236
560,MARYSVILLE COUNTY PROSECUTOR'S OFFICE UNION OHO80013A DEPARTMENT
560,MARYSVILLE STATE REFORMATORY FOR UNION OH080015C MILLERSBURG COUNTY COMMON PLEAS HOLMES 0H038013J
560,WOMEN COURT
560,MASON CITY PROSECUTOR'S OFFICE = WARREN OH083031A MILLERSBURG COUNTY CORONER'S OFFICE = HOLMES 0H038013M
560,MASON COUNTY MUNICIPAL COURT WARREN OH083043J MILLERSBURG COUNTY COURT HOLMES OH038023J
560,MASSILLON CITY PROSECUTOR'S OFFICE STARK OHO76041A MILLERSBURG COUNTY JUVENILE PROBATION HOLMES 0H038013G
560,MASSILLON CITY SOLICITOR’S OFFICE STARK OHO76051A DEPARTMENT
560,MASSILLON COUNTY COURT STARK OH076043U MILLERSBURG - COUNTY PROSECUTOR'S OFFICE HOLMES OH038013A
560,MASSILLON OHIO YOUTH COMMISSION STARK OH076015C MILLERSBURG MAYOR'S COURT HOLMES OH038011J
560,INDIAN RIVER SCHOOL MINERVA MAYOR'S COURT STARK OHO076061J
560,MAUMEE COUNTY MUNICIPAL COURT LUCAS OH048033J MINSTER MAYOR'S COURT AUGLAIZE OH006021J
560,MAYFIELD HEIGHTS CITY PROSECUTOR'S OFFICE CUYAHOGA QHO18201A MOGADORE MAYOR'S COURT SUMMIT 0H077031J
560,MAYFIELD HEIGHTS MAYOR'S COURT CUYAHOGA OH018151J MONROE MAYOR'S COURT BUTLER OH0090214 @
560,MC COMB MAYOR'S COURT HANCOCK 0H032011J MONROEVILLE MAYOR'S COURT HURON OH039021J
560,MCARTHUR COUNTY COMMON PLEAS VINTON 0H082013J MONTGOMERY CITY SOLICITOR’S OFFICE HAMILTON OHOS1171A
560,COURT MONTGOMERY MAYOR'S COURT HAMILTON OHO31161J
560,MCARTHUR COUNTY COURT VINTON OH0820234 MONTPELIER MAYOR'S COURT WILLIAMS OH086021J
560,MCARTHUR COUNTY PROBATION VINTON 0H062013G MONTPELIER VILLAGE SOLICITOR’S OFFICE WILLIAMS OH086031A
560,DEPARTMENT MORELAND HILLS CITY SOLICITOR'S OFFICE CUYAHOGA OHOI8211A
560,MCARTHUR COUNTY PROSECUTOR'S OFFICE VINTON 0H082013A MORELAND HILLS MAYOR'S COURT CUYAHOGA Onotsi61
560,MCARTHUR MAYOR'S COURT VINTON OH0820215 MORROW MAYOR'S COURT WARREN OHos30114
560,MCCLURE COUNTY CORONER'S OFFICE = HENRY OH036013M MOUNT GILEAD COUNTY ADULT PROBATION MORROW 0H059023G
560,MCCLURE MAYOR'S COURT HENRY OH035041J DEPARTMENT
560,MCCONNELSVILLE COUNTY ADULT PROBATION MORGAN OH058013G MOUNT GILEAD COUNTY COMMON PLEAS MORROW OH059013u
560,OFFICE COURT
560,MCCONNELSVILLE COUNTY COMMON PLEAS MORGAN OH058013J MOUNT GILEAD COUNTY CORONER'S OFFICE © MORROW OHO59013M
560,COURT MOUNT GILEAD COUNTY COURT MORROW OH059023J
560,MCCONNELSVILLE COUNTY COURT MORGAN OH058023/ MOUNT GILEAD COUNTY JUVENILE PROBATION MORROW OH059013G
560,MCCONNELSVILLE COUNTY PROSECUTOR'S OFFICE MORGAN OH058013A DEPARTMENT
560,MCCONNELSVILLE MAYOR'S COURT MORGAN OHOS8011J MOUNT GILEAD COUNTY PROSECUTOR'S OFFICE MORROW OHO59013A
560,MCCONNELSVILLE VILLAGE SOLICITOR’S OFFICE © MORGAN OH058011A MOUNT GILEAD MAYOR'S COURT MORROW OHO5g021J
560,MECHANICSBURG MAYOR'S COURT CHAMPAIGN OHO11011J MOUNT GILEAD VILLAGE SOLICITOR’S OFFICE © MORROW OHO59011A
560,MEDINA COUNTY ADULT PROBATION MEDINA 0H052013G MOUNT ORAB MAYOR'S COURT BROWN OH008021J
560,DEPARTMENT MOUNT VERNON CITY PROSECUTOR'S OFFICE KNOX OH042011A
560,MEDINA COUNTY COMMON PLEAS MEDINA OH052043J MT. HEALTHY CITY SOLICITOR’S OFFICE HAMILTON OHO31181A
560,"COURT MT, HEALTHY MAYOR'S COURT HAMILTON OHO31171J"
560,MEDINA COUNTY CORONER'S OFFICE = MEDINA OHO52013M MT. VERNON COUNTY ADULT PROBATION KNOX OH0420296
560,"MEDINA COUNTY COURT MEDINA OH052013,) DEPARTMENT"
560,MEDINA COUNTY JUVENILE PROBATION MEDINA OH052023G MT. VERNON COUNTY COMMON PLEAS KNOX OH042013)
560,DEPARTMENT COURT
560,MEDINA COUNTY PROSECUTOR'S OFFICE MEDINA QH052013A MT. VERNON COUNTY JUVENILE PROBATION KNOX 0H042013G
560,MEDINA LAW DIRECTOR MEDINA OH052011A DEPARTMENT @
560,"MENTOR CITY PROSECUTOR'S OFFICE LAKE OHO43021A MT. VERNON COUNTY MUNICIPAL COURT KNOX 0H042023,"
560,MENTOR KIRTLAND VILLAGE SOLICITOR'S LAKE OHO43101A MT. VERNON COUNTY PROSECUTOR'S OFFICE KNOX OH042013A
560,OFFICE MT. VERNON STATE HONOR CAMP KNOX 0H042015C
560,2-226
560,3-77
561,CRIMINAL JUSTICE AGENCIES OHIO
561,» ADDRESS AGENCY COUNTY ORI ADDRESS AGENCY COUNTY ORI
561,NAPOLEON COUNTY COMMON PLEAS HENRY OHO35013J NORTH CANTON MAYOR'S COURT STARK OHO76071
561,COURT NORTH KINGSVILLE MAYOR'S COURT ASHTABULA 0H004021 J
561,NAPOLEON COUNTY MUNICIPAL COURT HENRY OH0350234 NORTH OLMSTED CITY PROSECUTOR'S OFFICE CUYAHOGA OHO18231 A
561,NAPOLEON COUNTY PROBATION OFFICE HENRY OH035013G NORTH RIDGEVILLE LAW DEPARTMENT LORAIN OHO47111A
561,NAPOLEON COUNTY PROSECUTOR’S OFFICE HENRY OH035013A NORTH ROYALTON LEGAL DEPARTMENT CUYAHOGA OHO18244A
561,NELSONVILLE LEGAL DEPARTMENT ATHENS OHO05021A NORTH ROYALTON MAYOR’S COURT CUYAHOGA OH018184J
561,NELSONVILLE MAYOR'S COURT ATHENS OH005021J NORTHFIELD CITY SOLICITOR'S OFFICE SUMMIT 0HO77051A
561,NEW BOSTON MAYOR'S COURT SCIOTO OH073011J NORTON MAYOR'S COURT SUMMIT OHO77051J
561,NEW CARLISLE MAYOR'S COURT CLARK OH012021J NORTON POLICE PROSECUTOR'S OFFICE SUMMIT OHO77101A
561,NEW CONCORD MAYOR'S COURT MUSKINGUM OHO60021J NORWALK CITY SOLICITOR'S OFFICE HURON 0H039031 A
561,NEW LEXINGTON COUNTY ADULT PROBATION PERRY OH064023G NORWALK COUNTY ADULT PROBATION HURON OH039023G
561,OFFICE DEPARTMENT
561,NEW LEXINGTON COUNTY COMMON PLEAS PERRY OHO64013J NORWALK COUNTY COMMON PLEAS HURON OH039013J
561,COURT COURT
561,NEW LEXINGTON COUNTY COURT PERRY OH064023J NORWALK COUNTY CORONER'S OFFICE | HURON OHO39013M
561,NEW LEXINGTON COUNTY JUVENILE PROBATION PERRY OH064013G NORWALK COUNTY COURT 4 HURON OH039023U
561,OFFICE NORWALK COUNTY COURT 2 HURON OH039033U
561,NEW LEXINGTON COUNTY PROSECUTOR'S OFFICE PERRY OH064013A NORWALK COUNTY JUVENILE PROBATION HURON 040390136
561,NEW LEXINGTON MAYOR'S COURT PERRY OH064021J DEPARTMENT
561,NEW LEXINGTON VILLAGE SOLICITOR’S OFFICE PERRY OHO64011A NORWALK COUNTY PROSECUTOR'S OFFICE HURON 0H039013A
561,NEW PARIS MAYOR'S COURT PREBLE OH068031J NORWALK MAYOR’S COURT HURON OH03903 1 J
