"state","agency_name","hyperlink","document_type","original_state_folder","sanitized_state_folder","original_agency_folder","sanitized_agency_folder","original_filename","sanitized_filename","saved_path","file_hash"
"FLORIDA","Lake County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/287gWSO_LakeCoFl2019-10-15.pdf","MOA","FLORIDA","FLORIDA","Lake County Sheriff's Office","Lake_County_Sheriff's_Office","287gWSO_LakeCoFl2019-10-15.pdf","MOA_287gWSO_LakeCoFl2019-10-15.pdf","agreements/agreements_20260902_013717/FLORIDA/Lake_County_Sheriff's_Office/MOA_287gWSO_LakeCoFl2019-10-15.pdf","348a5c70f607c36763e2b2665ff69c59c6733ec5488cf898d0379325f3eae7bb"
"FLORIDA","Lake County Sheriff's Office","https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FlakeCountySherrifsOffice_WSO_MOA_06252025.pdf&amp;data=05%7C02%7CERO287g%40ice.dhs.gov%7Caa7c625afe734a3e067a08ddb8d11211%7C1b87612a306c49d681e697c6e1a9197f%7C0%7C0%7C638869930268003171%7CUnknown%7CTWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ%3D%3D%7C0%7C%7C%7C&amp;sdata=wiOBuvmKlHMXC%2BT3YpbJDak9B3v3uz9iTm%2BzWyLiMzc%3D&amp;reserved=0","addendum","FLORIDA","FLORIDA","Lake County Sheriff's Office","Lake_County_Sheriff's_Office","gcc02.safelinks.protection.outlook.com","addendum_gcc02.safelinks.protection.outlook.com","agreements/agreements_20260902_013717/FLORIDA/Lake_County_Sheriff's_Office/addendum_gcc02.safelinks.protection.outlook.com","06d8e3df171099b00bf3cbd5eb3d9dbf71a705299a6c7ee056062ee22f0176c1"
"FLORIDA","Lake Hamilton Police Department","https://www.ice.gov/doclib/287gMOA/LakeHamiltonPDFL_TFM_MOA_021826t.pdf","MOA","FLORIDA","FLORIDA","Lake Hamilton Police Department","Lake_Hamilton_Police_Department","LakeHamiltonPDFL_TFM_MOA_021826t.pdf","MOA_LakeHamiltonPDFL_TFM_MOA_021826t.pdf","agreements/agreements_20260902_013717/FLORIDA/Lake_Hamilton_Police_Department/MOA_LakeHamiltonPDFL_TFM_MOA_021826t.pdf","55ee8c4422fc770b7f0750c556caedac0526983c5b11378a49e58aa14a4b49f9"
"FLORIDA","Lake Helen Police Department","https://www.ice.gov/doclib/287gMOA/LakeHelenPoliceDeptFL_TFM_MOA_01262026.pdf","MOA","FLORIDA","FLORIDA","Lake Helen Police Department","Lake_Helen_Police_Department","LakeHelenPoliceDeptFL_TFM_MOA_01262026.pdf","MOA_LakeHelenPoliceDeptFL_TFM_MOA_01262026.pdf","agreements/agreements_20260902_013717/FLORIDA/Lake_Helen_Police_Department/MOA_LakeHelenPoliceDeptFL_TFM_MOA_01262026.pdf","554073fe196fd171dfe29a1adbbb557e0242ef83e7c1853e4037b0c0af60303f"
"FLORIDA","Lake Mary Police Department","https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FLakeMaryPoliceDeptFL_TFM_MOA_06182025.pdf&amp;data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7C3d443d4e005e41ec4e7c08ddbd5cc583%7C1b87612a306c49d681e697c6e1a9197f%7C0%7C0%7C638874928328672944%7CUnknown%7CTWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ%3D%3D%7C0%7C%7C%7C&amp;sdata=0AiAzY5c45SHvG09vyDo16OCtH9CxGqynDdzTcYjU%2BY%3D&amp;reserved=0","MOA","FLORIDA","FLORIDA","Lake Mary Police Department","Lake_Mary_Police_Department","gcc02.safelinks.protection.outlook.com","MOA_gcc02.safelinks.protection.outlook.com","agreements/agreements_20260902_013717/FLORIDA/Lake_Mary_Police_Department/MOA_gcc02.safelinks.protection.outlook.com","87fce437d4e1f0b56e5e821509c550ac139e4f9eb97f31382f0da28735e3bb43"
"FLORIDA","Lake Placid Police Department","https://www.ice.gov/doclib/287gMOA/LakePlacidPoliceDeptFL_TFM_MOA_02.28.25.pdf","MOA","FLORIDA","FLORIDA","Lake Placid Police Department","Lake_Placid_Police_Department","LakePlacidPoliceDeptFL_TFM_MOA_02.28.25.pdf","MOA_LakePlacidPoliceDeptFL_TFM_MOA_02.28.25.pdf","agreements/agreements_20260902_013717/FLORIDA/Lake_Placid_Police_Department/MOA_LakePlacidPoliceDeptFL_TFM_MOA_02.28.25.pdf","82a5362694d833ffd2766f018d46fe38ab8b3f2926af98528560ff06225484fd"
"FLORIDA","Lake Wales Police Department","https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FLakeWalesPoliceDeptFL_TFM_MOA_06132025.pdf&amp;data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7C3cdfe8c6f427473ae5d408ddbd5c05c1%7C1b87612a306c49d681e697c6e1a9197f%7C0%7C0%7C638874925103074861%7CUnknown%7CTWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ%3D%3D%7C0%7C%7C%7C&amp;sdata=7b%2Fm%2Fa2qD7c7xTrPUWeSH6Z80JhErC31qBMJgc6xs4I%3D&amp;reserved=0","MOA","FLORIDA","FLORIDA","Lake Wales Police Department","Lake_Wales_Police_Department","gcc02.safelinks.protection.outlook.com","MOA_gcc02.safelinks.protection.outlook.com","agreements/agreements_20260902_013717/FLORIDA/Lake_Wales_Police_Department/MOA_gcc02.safelinks.protection.outlook.com","531a21d72539e3c2a0af6e63733f6449095e173a325e7052123bd84750291b0e"
"FLORIDA","Lakeland Police Department","https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FLakelandPoliceDeptFL_TFM_MOA_04242025.pdf&amp;data=05%7C02%7CERO287g%40ice.dhs.gov%7C93d0fa2290064f43a08108ddb3e744c8%7C1b87612a306c49d681e697c6e1a9197f%7C0%7C0%7C638864528045536251%7CUnknown%7CTWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ%3D%3D%7C0%7C%7C%7C&amp;sdata=nRI7kofasW09ioZ%2Fj3w2HJ1TEvA0DNxfJwhhhNocy3g%3D&amp;reserved=0","MOA","FLORIDA","FLORIDA","Lakeland Police Department","Lakeland_Police_Department","gcc02.safelinks.protection.outlook.com","MOA_gcc02.safelinks.protection.outlook.com","agreements/agreements_20260902_013717/FLORIDA/Lakeland_Police_Department/MOA_gcc02.safelinks.protection.outlook.com","91d79642bfb69fbfd34b626922b807570252c5b1f2c55e3642688ddda3f5372e"
"FLORIDA","Lantana Police Department","https://www.ice.gov/doclib/287gMOA/LantanaPDFL_041425.pdf","MOA","FLORIDA","FLORIDA","Lantana Police Department","Lantana_Police_Department","LantanaPDFL_041425.pdf","MOA_LantanaPDFL_041425.pdf","agreements/agreements_20260902_013717/FLORIDA/Lantana_Police_Department/MOA_LantanaPDFL_041425.pdf","ceb8d77f0e2f3441ccee21d446a3b69188cff1de4e944cb2ebef4759ee700ad9"
"FLORIDA","Largo Police Department","https://www.ice.gov/doclib/287gMOA/LargoPoliceDeptFL_TFM_MOA_07232025.pdf","MOA","FLORIDA","FLORIDA","Largo Police Department","Largo_Police_Department","LargoPoliceDeptFL_TFM_MOA_07232025.pdf","MOA_LargoPoliceDeptFL_TFM_MOA_07232025.pdf","agreements/agreements_20260902_013717/FLORIDA/Largo_Police_Department/MOA_LargoPoliceDeptFL_TFM_MOA_07232025.pdf","41434739b6bf8b9290777713925b0cf90b08f71d0fa3112bfce77a8784838e5e"
"FLORIDA","Lee County Port Authority Police","https://www.ice.gov/doclib/287gMOA/LeeCountyFL_7.2.25.pdf","MOA","FLORIDA","FLORIDA","Lee County Port Authority Police","Lee_County_Port_Authority_Police","LeeCountyFL_7.2.25.pdf","MOA_LeeCountyFL_7.2.25.pdf","agreements/agreements_20260902_013717/FLORIDA/Lee_County_Port_Authority_Police/MOA_LeeCountyFL_7.2.25.pdf","a0d147c11abca586ab7a48ea1076fc102607ddedb18221203dfa9edd51ba47b0"
"FLORIDA","Lee County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/LeeCoSheriffsOffice_JEM_MOA_02.20.2025.pdf","MOA","FLORIDA","FLORIDA","Lee County Sheriff's Office","Lee_County_Sheriff's_Office","LeeCoSheriffsOffice_JEM_MOA_02.20.2025.pdf","MOA_LeeCoSheriffsOffice_JEM_MOA_02.20.2025.pdf","agreements/agreements_20260902_013717/FLORIDA/Lee_County_Sheriff's_Office/MOA_LeeCoSheriffsOffice_JEM_MOA_02.20.2025.pdf","18901f817d50ccedccb9503c91eb0e7f6b00b65b9d4df997b7e4c6307439dcc3"
"FLORIDA","Lee County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/leeCountySheriffsOffice_TF_MOA_03122025.pdf","MOA","FLORIDA","FLORIDA","Lee County Sheriff's Office","Lee_County_Sheriff's_Office","leeCountySheriffsOffice_TF_MOA_03122025.pdf","MOA_leeCountySheriffsOffice_TF_MOA_03122025.pdf","agreements/agreements_20260902_013717/FLORIDA/Lee_County_Sheriff's_Office/MOA_leeCountySheriffsOffice_TF_MOA_03122025.pdf","06840489fe61962c651479a3802c52993f54220c7d0bf00d94aa659eba58eee5"
"FLORIDA","Lee County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/leeCountySheriffsOffice_WSO_MOA_03122025.pdf","MOA","FLORIDA","FLORIDA","Lee County Sheriff's Office","Lee_County_Sheriff's_Office","leeCountySheriffsOffice_WSO_MOA_03122025.pdf","MOA_leeCountySheriffsOffice_WSO_MOA_03122025.pdf","agreements/agreements_20260902_013717/FLORIDA/Lee_County_Sheriff's_Office/MOA_leeCountySheriffsOffice_WSO_MOA_03122025.pdf","7f1cb725221b32f87e3a0840cde66f7f694db9ffa236637a8c3ad85f59368f7d"
"FLORIDA","Lee County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/leeCountySheriffsOffice_WSO_MOA_06252025.pdf","addendum","FLORIDA","FLORIDA","Lee County Sheriff's Office","Lee_County_Sheriff's_Office","leeCountySheriffsOffice_WSO_MOA_06252025.pdf","addendum_leeCountySheriffsOffice_WSO_MOA_06252025.pdf","agreements/agreements_20260902_013717/FLORIDA/Lee_County_Sheriff's_Office/addendum_leeCountySheriffsOffice_WSO_MOA_06252025.pdf","6c8b54bd4898d076b5be51f5318bee01498e9dcb8270462be22f1591c84c421b"
"FLORIDA","Leon County Sheriff's Office","https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FLeonCoSheriffsOfficeFL_TFM_MOA_02262025.pdf&amp;data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7C3cdfe8c6f427473ae5d408ddbd5c05c1%7C1b87612a306c49d681e697c6e1a9197f%7C0%7C0%7C638874925103097417%7CUnknown%7CTWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ%3D%3D%7C0%7C%7C%7C&amp;sdata=byHrXhOqKx83C8RdgjWs8h%2F8wEv8wSbwozdpGvgtk6c%3D&amp;reserved=0","MOA","FLORIDA","FLORIDA","Leon County Sheriff's Office","Leon_County_Sheriff's_Office","gcc02.safelinks.protection.outlook.com","MOA_gcc02.safelinks.protection.outlook.com","agreements/agreements_20260902_013717/FLORIDA/Leon_County_Sheriff's_Office/MOA_gcc02.safelinks.protection.outlook.com","d343c71cbe46db19139eddac4a2150d75ee3e4ddd1cdabb5f1a5eaa837075a84"
"FLORIDA","Leon County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/287gWSO_LeonCoFl2019-10-15.pdf","MOA","FLORIDA","FLORIDA","Leon County Sheriff's Office","Leon_County_Sheriff's_Office","287gWSO_LeonCoFl2019-10-15.pdf","MOA_287gWSO_LeonCoFl2019-10-15.pdf","agreements/agreements_20260902_013717/FLORIDA/Leon_County_Sheriff's_Office/MOA_287gWSO_LeonCoFl2019-10-15.pdf","5a7b8c69c400b4c05bdd46bc9cffca0967e8ece0ca039a87cf11b2ff938ed2e7"
"FLORIDA","Leon County Sheriff's Office","https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FLeonCoSheriffsOfficeFL_WSO_MOA_06252025.pdf&amp;data=05%7C02%7CERO287g%40ice.dhs.gov%7Caa7c625afe734a3e067a08ddb8d11211%7C1b87612a306c49d681e697c6e1a9197f%7C0%7C0%7C638869930267912053%7CUnknown%7CTWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ%3D%3D%7C0%7C%7C%7C&amp;sdata=R6dckZEjceepDS4AQbtTssjCR%2B9FH87v2SR%2FEepmdds%3D&amp;reserved=0","addendum","FLORIDA","FLORIDA","Leon County Sheriff's Office","Leon_County_Sheriff's_Office","gcc02.safelinks.protection.outlook.com","addendum_gcc02.safelinks.protection.outlook.com","agreements/agreements_20260902_013717/FLORIDA/Leon_County_Sheriff's_Office/addendum_gcc02.safelinks.protection.outlook.com","0203154720ed2db031aca42be207c4171d02add71c72f3cc491d87bb5c50f1c1"
"FLORIDA","Levy County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/levyCountySherrifsOffice_TF_MOA_03122025.pdf","MOA","FLORIDA","FLORIDA","Levy County Sheriff's Office","Levy_County_Sheriff's_Office","levyCountySherrifsOffice_TF_MOA_03122025.pdf","MOA_levyCountySherrifsOffice_TF_MOA_03122025.pdf","agreements/agreements_20260902_013717/FLORIDA/Levy_County_Sheriff's_Office/MOA_levyCountySherrifsOffice_TF_MOA_03122025.pdf","3682c43d6844815badfabf4c6eee82601e4b4f54f0d1c75e4415d81f72aed8c1"
"FLORIDA","Levy County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/287gWSO_LevyCoFl2019-05-06.pdf","MOA","FLORIDA","FLORIDA","Levy County Sheriff's Office","Levy_County_Sheriff's_Office","287gWSO_LevyCoFl2019-05-06.pdf","MOA_287gWSO_LevyCoFl2019-05-06.pdf","agreements/agreements_20260902_013717/FLORIDA/Levy_County_Sheriff's_Office/MOA_287gWSO_LevyCoFl2019-05-06.pdf","15f8dbadd4da37d69a96320bc60c2ed637f05d6ba9a6ad49a9e56a56b61188b6"
"FLORIDA","Levy County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/levyCountySherrifsOffice_WSO_MOA_06252025.pdf","addendum","FLORIDA","FLORIDA","Levy County Sheriff's Office","Levy_County_Sheriff's_Office","levyCountySherrifsOffice_WSO_MOA_06252025.pdf","addendum_levyCountySherrifsOffice_WSO_MOA_06252025.pdf","agreements/agreements_20260902_013717/FLORIDA/Levy_County_Sheriff's_Office/addendum_levyCountySherrifsOffice_WSO_MOA_06252025.pdf","a4e1efd152df538a0d37c96098606c9e7ed6e3d77f83d2a7d00cc34b0507275f"
"FLORIDA","Liberty County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/libertyCountySherrifsOffice_TF_MOA_03122025.pdf","MOA","FLORIDA","FLORIDA","Liberty County Sheriff's Office","Liberty_County_Sheriff's_Office","libertyCountySherrifsOffice_TF_MOA_03122025.pdf","MOA_libertyCountySherrifsOffice_TF_MOA_03122025.pdf","agreements/agreements_20260902_013717/FLORIDA/Liberty_County_Sheriff's_Office/MOA_libertyCountySherrifsOffice_TF_MOA_03122025.pdf","6aed5887f779136254f1616ea47ef380cb56a1924f5889e49638740081385cba"
"FLORIDA","Liberty County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/287gWSO_LibertyCoFl2019-09-09.pdf","MOA","FLORIDA","FLORIDA","Liberty County Sheriff's Office","Liberty_County_Sheriff's_Office","287gWSO_LibertyCoFl2019-09-09.pdf","MOA_287gWSO_LibertyCoFl2019-09-09.pdf","agreements/agreements_20260902_013717/FLORIDA/Liberty_County_Sheriff's_Office/MOA_287gWSO_LibertyCoFl2019-09-09.pdf","359d11810fe8cf90390e9b45bacc7b11d48c3e5a08406b598fa8b222d93b7d34"
"FLORIDA","Lighthouse Point Police Department","https://www.ice.gov/doclib/287gMOA/LighthousePoliceDeptFL_TFM_MOA_03.24.2025.pdf","MOA","FLORIDA","FLORIDA","Lighthouse Point Police Department","Lighthouse_Point_Police_Department","LighthousePoliceDeptFL_TFM_MOA_03.24.2025.pdf","MOA_LighthousePoliceDeptFL_TFM_MOA_03.24.2025.pdf","agreements/agreements_20260902_013717/FLORIDA/Lighthouse_Point_Police_Department/MOA_LighthousePoliceDeptFL_TFM_MOA_03.24.2025.pdf","fc7bb8698c8b5464335043fbe11214bed77bb97f07a43cb7ed392b8b860d12e7"
"FLORIDA","Live Oak Police Department","https://www.ice.gov/doclib/287gMOA/LiveOakPoliceDeptFL_TFM_MOA_04142025.pdf","MOA","FLORIDA","FLORIDA","Live Oak Police Department","Live_Oak_Police_Department","LiveOakPoliceDeptFL_TFM_MOA_04142025.pdf","MOA_LiveOakPoliceDeptFL_TFM_MOA_04142025.pdf","agreements/agreements_20260902_013717/FLORIDA/Live_Oak_Police_Department/MOA_LiveOakPoliceDeptFL_TFM_MOA_04142025.pdf","ce4a55306b01a9fad2e925417852d4ed5f772476e6ca23a521cbdce4d26690e5"
"FLORIDA","Longboat Key Police Department","https://www.ice.gov/doclib/287gMOA/LongboatKeyPoliceDeptFL_TFM_MOA_04232025.pdf","MOA","FLORIDA","FLORIDA","Longboat Key Police Department","Longboat_Key_Police_Department","LongboatKeyPoliceDeptFL_TFM_MOA_04232025.pdf","MOA_LongboatKeyPoliceDeptFL_TFM_MOA_04232025.pdf","agreements/agreements_20260902_013717/FLORIDA/Longboat_Key_Police_Department/MOA_LongboatKeyPoliceDeptFL_TFM_MOA_04232025.pdf","be857ee7f4bd754b90f2ed36dafa279efb1729750bf500f231ec3d0e1fd31e6d"
"FLORIDA","Longwood Police Department","https://www.ice.gov/doclib/287gMOA/LongwoodPoliceDeptFL_TFM_MOA_04142025.pdf","MOA","FLORIDA","FLORIDA","Longwood Police Department","Longwood_Police_Department","LongwoodPoliceDeptFL_TFM_MOA_04142025.pdf","MOA_LongwoodPoliceDeptFL_TFM_MOA_04142025.pdf","agreements/agreements_20260902_013717/FLORIDA/Longwood_Police_Department/MOA_LongwoodPoliceDeptFL_TFM_MOA_04142025.pdf","9b18d08cc60eb78150d17bf5b4c99071eda85516aede6f8dec0ee148dbf8da57"
"FLORIDA","Lynn Haven Police Department","https://www.ice.gov/doclib/287gMOA/lynnHavenPoliceDept_TFM_MOA_02.27.2025.pdf","MOA","FLORIDA","FLORIDA","Lynn Haven Police Department","Lynn_Haven_Police_Department","lynnHavenPoliceDept_TFM_MOA_02.27.2025.pdf","MOA_lynnHavenPoliceDept_TFM_MOA_02.27.2025.pdf","agreements/agreements_20260902_013717/FLORIDA/Lynn_Haven_Police_Department/MOA_lynnHavenPoliceDept_TFM_MOA_02.27.2025.pdf","fafd94861d8330ec1dc2ec64f47a385bb9d5f2df0e535c05f08de9433dd7fb4f"
"FLORIDA","Madison County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/madisonCoSheriffsOffice_TFM_MOA_02262025.pdf","MOA","FLORIDA","FLORIDA","Madison County Sheriff's Office","Madison_County_Sheriff's_Office","madisonCoSheriffsOffice_TFM_MOA_02262025.pdf","MOA_madisonCoSheriffsOffice_TFM_MOA_02262025.pdf","agreements/agreements_20260902_013717/FLORIDA/Madison_County_Sheriff's_Office/MOA_madisonCoSheriffsOffice_TFM_MOA_02262025.pdf","b3705339fdd9962a4624717a34f5b97f4d69121f89dacc8e4c3f93bf5c35e8a4"
"FLORIDA","Madison County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/287gWSO_MadisonCoFl2019-09-09.pdf","MOA","FLORIDA","FLORIDA","Madison County Sheriff's Office","Madison_County_Sheriff's_Office","287gWSO_MadisonCoFl2019-09-09.pdf","MOA_287gWSO_MadisonCoFl2019-09-09.pdf","agreements/agreements_20260902_013717/FLORIDA/Madison_County_Sheriff's_Office/MOA_287gWSO_MadisonCoFl2019-09-09.pdf","b7a1a816ac002b292aa9dc7d7821648c234b5702210bcf93c066faea36f06eaa"
"FLORIDA","Madison Police Department ","https://www.ice.gov/doclib/287gMOA/MadisonPoliceDeptFL_TFM_MOA_11042025.pdf","MOA","FLORIDA","FLORIDA","Madison Police Department ","Madison_Police_Department","MadisonPoliceDeptFL_TFM_MOA_11042025.pdf","MOA_MadisonPoliceDeptFL_TFM_MOA_11042025.pdf","agreements/agreements_20260902_013717/FLORIDA/Madison_Police_Department/MOA_MadisonPoliceDeptFL_TFM_MOA_11042025.pdf","96b9548352c3679e2bdaa1d1dbc1e9b8444e9601a9f75662cc16fcd593ba1e1e"
"FLORIDA","Manatee County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/manateeCoSheriff_TFM_MOA_02.26.2025.pdf","MOA","FLORIDA","FLORIDA","Manatee County Sheriff's Office","Manatee_County_Sheriff's_Office","manateeCoSheriff_TFM_MOA_02.26.2025.pdf","MOA_manateeCoSheriff_TFM_MOA_02.26.2025.pdf","agreements/agreements_20260902_013717/FLORIDA/Manatee_County_Sheriff's_Office/MOA_manateeCoSheriff_TFM_MOA_02.26.2025.pdf","eea57b46c024b8d5e346ca637d65fc7724be0bff62c34e886fbbc5bf8f6afa13"
"FLORIDA","Manatee County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/287gWSO_ManateeCoFl2019-05-06.pdf","MOA","FLORIDA","FLORIDA","Manatee County Sheriff's Office","Manatee_County_Sheriff's_Office","287gWSO_ManateeCoFl2019-05-06.pdf","MOA_287gWSO_ManateeCoFl2019-05-06.pdf","agreements/agreements_20260902_013717/FLORIDA/Manatee_County_Sheriff's_Office/MOA_287gWSO_ManateeCoFl2019-05-06.pdf","49b2b3f9e35c001370ef2b5021f44a5b2f4a9aec80839e40d2c605acd05a973a"
"FLORIDA","Marco Island Police Department","https://www.ice.gov/doclib/287gMOA/MarcoIslandPoliceDeptFL_TFM_MOA_04242025.pdf","MOA","FLORIDA","FLORIDA","Marco Island Police Department","Marco_Island_Police_Department","MarcoIslandPoliceDeptFL_TFM_MOA_04242025.pdf","MOA_MarcoIslandPoliceDeptFL_TFM_MOA_04242025.pdf","agreements/agreements_20260902_013717/FLORIDA/Marco_Island_Police_Department/MOA_MarcoIslandPoliceDeptFL_TFM_MOA_04242025.pdf","1678a7d6ed64a8a45026de23437c405c90c4ec38f6547baa44a05a4c0d2149b8"
"FLORIDA","Marianna Police Department","https://www.ice.gov/doclib/287gMOA/MariannaPoliceDeptFL_TFM_MOA_03.04.2025.pdf","MOA","FLORIDA","FLORIDA","Marianna Police Department","Marianna_Police_Department","MariannaPoliceDeptFL_TFM_MOA_03.04.2025.pdf","MOA_MariannaPoliceDeptFL_TFM_MOA_03.04.2025.pdf","agreements/agreements_20260902_013717/FLORIDA/Marianna_Police_Department/MOA_MariannaPoliceDeptFL_TFM_MOA_03.04.2025.pdf","d0ef87041b0629ea36792ed15058acb3f11baca363c3bc7ef915114368968fda"
"FLORIDA","Marion County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/marionCoSheriffsOffice_TFM_MOA_02262025.pdf","MOA","FLORIDA","FLORIDA","Marion County Sheriff's Office","Marion_County_Sheriff's_Office","marionCoSheriffsOffice_TFM_MOA_02262025.pdf","MOA_marionCoSheriffsOffice_TFM_MOA_02262025.pdf","agreements/agreements_20260902_013717/FLORIDA/Marion_County_Sheriff's_Office/MOA_marionCoSheriffsOffice_TFM_MOA_02262025.pdf","adc2c67c4399b99a94aa63cdcc63738a4b7cfa8d66d8cec03547ca37830175fc"
"FLORIDA","Marion County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/287gWSO_MarionCoFl2019-10-15.pdf","MOA","FLORIDA","FLORIDA","Marion County Sheriff's Office","Marion_County_Sheriff's_Office","287gWSO_MarionCoFl2019-10-15.pdf","MOA_287gWSO_MarionCoFl2019-10-15.pdf","agreements/agreements_20260902_013717/FLORIDA/Marion_County_Sheriff's_Office/MOA_287gWSO_MarionCoFl2019-10-15.pdf","a40739fef2615a4bd10209342e93a349df4fecc70407a49348b478cdc480d452"
"FLORIDA","Marion County Sheriff's Office","https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FmarionCoSheriffsOffice_WSO_MOA_06252025.pdf&amp;data=05%7C02%7CERO287g%40ice.dhs.gov%7Caa7c625afe734a3e067a08ddb8d11211%7C1b87612a306c49d681e697c6e1a9197f%7C0%7C0%7C638869930268015572%7CUnknown%7CTWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ%3D%3D%7C0%7C%7C%7C&amp;sdata=ZymaKvUJHOqgOcIBpPTA1PG%2FT285H2YKmC%2FJRJmYY4o%3D&amp;reserved=0","addendum","FLORIDA","FLORIDA","Marion County Sheriff's Office","Marion_County_Sheriff's_Office","gcc02.safelinks.protection.outlook.com","addendum_gcc02.safelinks.protection.outlook.com","agreements/agreements_20260902_013717/FLORIDA/Marion_County_Sheriff's_Office/addendum_gcc02.safelinks.protection.outlook.com","780c35d2b00f81bd2cc860341817beede0edeeacb6cbf93751ed4645db74f0aa"
"FLORIDA","Martin County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/martinCoSheriffsOffice_TFM_MOA_02262025.pdf","MOA","FLORIDA","FLORIDA","Martin County Sheriff's Office","Martin_County_Sheriff's_Office","martinCoSheriffsOffice_TFM_MOA_02262025.pdf","MOA_martinCoSheriffsOffice_TFM_MOA_02262025.pdf","agreements/agreements_20260902_013717/FLORIDA/Martin_County_Sheriff's_Office/MOA_martinCoSheriffsOffice_TFM_MOA_02262025.pdf","a6306799f2411794d8eb367123a41fbb96a6ebbcad337ccc0315b9a1aa40588d"
"FLORIDA","Martin County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/287gWSO_MartinCoFl2020-01-22.pdf","MOA","FLORIDA","FLORIDA","Martin County Sheriff's Office","Martin_County_Sheriff's_Office","287gWSO_MartinCoFl2020-01-22.pdf","MOA_287gWSO_MartinCoFl2020-01-22.pdf","agreements/agreements_20260902_013717/FLORIDA/Martin_County_Sheriff's_Office/MOA_287gWSO_MartinCoFl2020-01-22.pdf","0a3cbf5f14e81dabbbe4ce5101ae781569948bb92851eb2e22d866d050d8dbf4"
"FLORIDA","Martin County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/martinCoSheriffsOffice_WSO_MOA_06252025.pdf","addendum","FLORIDA","FLORIDA","Martin County Sheriff's Office","Martin_County_Sheriff's_Office","martinCoSheriffsOffice_WSO_MOA_06252025.pdf","addendum_martinCoSheriffsOffice_WSO_MOA_06252025.pdf","agreements/agreements_20260902_013717/FLORIDA/Martin_County_Sheriff's_Office/addendum_martinCoSheriffsOffice_WSO_MOA_06252025.pdf","5de6ae80bc4a04c4f23726f1983bac596b6e15f017f4a0693be50964bd51b68a"
